Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Civil_Twilight,Year,Month
MapQuest,2,2019-05-04 01:50:02,2019-05-04 03:04:57,40.678173,-74.278412,Kenilworth,Union,NJ,54.0,54.0,98.0,29.92,3.0,0.0,0.0,Cloudy,Night,2019,5.0
MapQuest,2,2019-05-04 01:49:04,2019-05-04 03:04:59,40.7766,-74.201912,East Orange,Essex,NJ,55.0,55.0,96.0,29.92,2.0,3.0,0.02,Fog,Night,2019,5.0
MapQuest,2,2019-05-04 01:52:42,2019-05-04 02:22:06,40.478966,-74.300247,Sayreville,Middlesex,NJ,54.0,54.0,98.0,29.92,3.0,0.0,0.0,Cloudy,Night,2019,5.0
MapQuest,2,2019-05-04 02:38:06,2019-05-04 03:49:07,40.840278999999995,-74.160507,Clifton,Passaic,NJ,55.0,55.0,93.0,29.89,3.0,0.0,0.0,Mostly Cloudy,Night,2019,5.0
MapQuest,2,2019-05-04 03:23:42,2019-05-04 03:52:22,40.76598,-74.024178,Weehawken,Hudson,NJ,54.0,54.0,97.0,29.75,2.0,3.0,0.0,Fog,Night,2019,5.0
MapQuest,2,2019-05-04 03:43:21,2019-05-04 05:40:37,40.7239,-74.08985899999999,Jersey City,Hudson,NJ,54.0,54.0,100.0,29.76,1.0,0.0,0.0,Fog,Night,2019,5.0
MapQuest,2,2019-05-04 09:01:56,2019-05-04 10:46:34,40.708599,-74.24514,Hillside,Union,NJ,57.0,57.0,93.0,29.88,2.0,0.0,0.01,Fog,Day,2019,5.0
MapQuest,2,2019-05-04 12:18:25,2019-05-04 14:03:02,39.450829,-74.537041,Absecon,Atlantic,NJ,65.0,65.0,93.0,29.79,2.0,3.0,0.0,Fog,Day,2019,5.0
MapQuest,2,2019-05-04 13:14:02,2019-05-04 13:58:38,40.743214,-74.214005,Newark,Essex,NJ,62.0,62.0,86.0,29.84,2.0,3.0,0.0,Fog,Day,2019,5.0
MapQuest,3,2019-05-04 13:48:57,2019-05-04 14:48:53,40.857166,-73.968475,Fort Lee,Bergen,NJ,68.0,68.0,73.0,29.83,8.0,5.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-04 15:52:58,2019-05-04 16:53:56,40.756371,-74.209747,East Orange,Essex,NJ,69.0,69.0,70.0,29.8,5.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-04 15:53:40,2019-05-04 16:54:57,40.170345000000005,-74.10125,Belmar,Monmouth,NJ,63.0,63.0,84.0,29.68,7.0,8.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-04 16:16:33,2019-05-04 18:20:49,39.651340000000005,-74.34785500000001,Tuckerton,Ocean,NJ,69.0,69.0,78.0,29.74,10.0,9.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-04 23:17:52,2019-05-05 00:17:17,40.757121999999995,-74.207268,East Orange,Essex,NJ,56.0,56.0,93.0,29.82,10.0,6.0,0.0,Cloudy,Night,2019,5.0
MapQuest,2,2019-05-04 23:18:45,2019-05-05 01:33:53,40.695938,-75.18759200000001,Phillipsburg,Warren,NJ,66.0,66.0,87.0,29.4,4.0,7.0,0.04,Rain,Night,2019,5.0
MapQuest,2,2019-05-05 02:50:04,2019-05-05 05:25:48,40.767124,-74.204453,East Orange,Essex,NJ,56.0,56.0,97.0,29.8,4.0,0.0,0.06,Light Rain,Night,2019,5.0
MapQuest,2,2019-05-05 03:06:25,2019-05-05 03:35:44,40.626659000000004,-74.304611,Clark,Union,NJ,56.0,56.0,94.0,29.81,4.0,0.0,0.0,Rain,Night,2019,5.0
MapQuest,2,2019-05-05 04:43:28,2019-05-05 05:47:13,40.603512,-74.475822,Dunellen,Somerset,NJ,57.0,57.0,93.0,29.66,6.0,0.0,0.0,Light Rain,Night,2019,5.0
MapQuest,2,2019-05-05 04:42:24,2019-05-05 05:27:04,40.66851,-74.28402700000001,Kenilworth,Union,NJ,56.0,56.0,95.0,29.78,3.0,0.0,0.04,Rain,Night,2019,5.0
MapQuest,2,2019-05-05 06:44:57,2019-05-05 07:59:39,40.478966,-74.300247,Sayreville,Middlesex,NJ,58.0,58.0,95.0,29.79,5.0,0.0,0.12,Light Rain,Day,2019,5.0
MapQuest,3,2019-05-05 06:50:28,2019-05-05 07:49:41,40.594809999999995,-74.23464200000001,Carteret,Middlesex,NJ,57.0,57.0,94.0,29.78,4.0,8.0,0.21,Rain,Day,2019,5.0
MapQuest,2,2019-05-05 06:48:51,2019-05-05 08:18:22,40.691051,-74.268227,Union,Union,NJ,57.0,57.0,96.0,29.8,4.0,9.0,0.13,Rain,Day,2019,5.0
MapQuest,2,2019-05-05 06:49:29,2019-05-05 08:19:01,40.708599,-74.24514,Hillside,Union,NJ,57.0,57.0,96.0,29.8,4.0,9.0,0.13,Rain,Day,2019,5.0
MapQuest,2,2019-05-05 07:04:31,2019-05-05 08:19:10,39.98838,-74.210815,Toms River,Ocean,NJ,53.0,53.0,100.0,29.71,10.0,8.0,0.06,Light Rain,Day,2019,5.0
MapQuest,2,2019-05-05 07:03:56,2019-05-05 07:48:41,40.661724,-74.287003,Cranford,Union,NJ,57.0,57.0,94.0,29.78,4.0,8.0,0.21,Rain,Day,2019,5.0
MapQuest,2,2019-05-05 07:30:01,2019-05-05 08:59:57,39.649685,-74.873962,Hammonton,Camden,NJ,55.0,55.0,100.0,29.7,10.0,3.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-05 08:24:23,2019-05-05 10:09:07,40.471207,-74.294907,South Amboy,Middlesex,NJ,57.0,57.0,94.0,29.8,5.0,0.0,0.01,Drizzle,Day,2019,5.0
MapQuest,3,2019-05-05 08:41:16,2019-05-05 09:55:38,40.262997,-74.511177,Hightstown,Mercer,NJ,57.0,57.0,96.0,29.57,2.0,7.0,0.09,Rain,Day,2019,5.0
MapQuest,2,2019-05-05 10:18:21,2019-05-05 11:03:04,40.553841,-74.317871,Metuchen,Middlesex,NJ,56.0,56.0,94.0,29.81,5.0,12.0,0.02,Drizzle,Day,2019,5.0
MapQuest,2,2019-05-05 12:30:32,2019-05-05 14:01:25,40.884899,-74.16011800000001,Clifton,Passaic,NJ,54.0,54.0,90.0,29.81,4.0,9.0,0.01,Light Rain,Day,2019,5.0
MapQuest,3,2019-05-05 13:01:16,2019-05-05 13:30:47,39.901641999999995,-75.112465,Camden,Camden,NJ,59.0,59.0,90.0,29.74,10.0,16.0,0.12,Light Rain,Day,2019,5.0
MapQuest,3,2019-05-05 13:44:55,2019-05-05 14:29:12,40.648720000000004,-74.52172900000001,Warren,Somerset,NJ,57.0,57.0,93.0,29.68,6.0,7.0,0.04,Light Rain,Day,2019,5.0
MapQuest,3,2019-05-05 15:53:04,2019-05-05 16:38:09,40.857166,-73.968475,Fort Lee,Bergen,NJ,53.0,53.0,89.0,29.79,5.0,12.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 06:00:51,2019-05-06 07:14:57,39.872307,-75.101997,Bellmawr,Camden,NJ,55.0,55.0,83.0,29.91,10.0,10.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 06:44:06,2019-05-06 08:43:25,39.365246,-74.444443,Atlantic City,Atlantic,NJ,52.0,52.0,97.0,29.84,10.0,10.0,0.0,Fair,Day,2019,5.0
MapQuest,3,2019-05-06 06:42:41,2019-05-06 08:42:05,40.198887,-74.66346,Trenton,Mercer,NJ,53.0,53.0,93.0,29.69,10.0,6.0,0.0,Fair,Day,2019,5.0
MapQuest,3,2019-05-06 06:45:42,2019-05-06 07:59:47,40.738758000000004,-74.123756,Newark,Essex,NJ,53.0,53.0,83.0,29.91,10.0,7.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 06:49:37,2019-05-06 08:02:54,40.626948999999996,-74.304375,Clark,Union,NJ,52.0,52.0,90.0,29.91,10.0,0.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-06 06:54:36,2019-05-06 08:08:54,40.759464,-74.208809,East Orange,Essex,NJ,53.0,53.0,83.0,29.91,10.0,7.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 07:01:00,2019-05-06 08:15:20,39.934146999999996,-75.083282,Merchantville,Camden,NJ,57.0,57.0,81.0,29.82,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-06 08:54:28,2019-05-06 10:08:32,40.872616,-73.98107900000001,Leonia,Bergen,NJ,59.0,59.0,64.0,29.95,10.0,6.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-06 08:57:31,2019-05-06 10:11:44,40.734547,-74.101959,Kearny,Hudson,NJ,60.0,60.0,62.0,29.94,10.0,14.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 09:10:14,2019-05-06 09:55:23,40.998302,-73.913475,Alpine,Bergen,NJ,59.0,59.0,64.0,29.95,10.0,6.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-06 09:12:07,2019-05-06 10:13:01,39.828998999999996,-75.10417199999999,Woodbury,Gloucester,NJ,59.0,59.0,75.0,29.98,10.0,8.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 09:14:44,2019-05-06 10:15:01,40.87727,-73.97673,Englewood,Bergen,NJ,59.0,59.0,64.0,29.95,10.0,6.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-06 10:08:15,2019-05-06 12:25:10,39.55798,-75.414009,Salem,Salem,NJ,63.0,63.0,72.0,29.92,10.0,7.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 10:18:07,2019-05-06 11:02:56,40.766940999999996,-74.021263,Weehawken,Hudson,NJ,60.0,60.0,62.0,29.82,10.0,7.0,0.0,Fair,Day,2019,5.0
MapQuest,3,2019-05-06 11:24:20,2019-05-06 11:53:06,40.872616,-73.98107900000001,Leonia,Bergen,NJ,67.0,67.0,51.0,29.96,10.0,7.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-06 11:36:59,2019-05-06 12:22:02,40.804451,-74.44393199999999,Morristown,Morris,NJ,66.0,66.0,60.0,29.79,10.0,3.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 14:24:16,2019-05-06 17:08:31,40.26125,-74.51287099999999,Hightstown,Mercer,NJ,71.0,71.0,55.0,29.74,10.0,5.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 15:37:24,2019-05-06 17:54:59,40.832211,-74.157608,Nutley,Essex,NJ,69.0,69.0,49.0,29.95,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 16:58:33,2019-05-06 17:58:34,40.74168,-74.165932,Newark,Essex,NJ,62.0,62.0,56.0,29.99,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 17:08:36,2019-05-06 18:08:49,40.713676,-74.27874,Union,Union,NJ,62.0,62.0,56.0,29.99,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-06 18:10:53,2019-05-06 19:10:39,39.880328999999996,-74.92517099999999,Marlton,Burlington,NJ,65.0,65.0,61.0,29.96,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 05:29:05,2019-05-07 07:02:32,40.502369,-74.644722,Hillsborough,Somerset,NJ,54.0,54.0,86.0,30.02,10.0,5.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 05:41:00,2019-05-07 06:55:19,39.904888,-75.12773100000001,Gloucester City,Camden,NJ,53.0,53.0,86.0,30.14,10.0,5.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,3,2019-05-07 06:59:34,2019-05-07 08:00:13,40.660236,-74.43561600000001,Watchung,Somerset,NJ,54.0,54.0,76.0,30.14,10.0,0.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 07:52:50,2019-05-07 09:23:23,39.912651000000004,-74.929161,Marlton,Burlington,NJ,54.0,54.0,86.0,30.13,10.0,0.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 07:56:43,2019-05-07 08:24:37,40.732459999999996,-74.221352,Irvington,Essex,NJ,56.0,56.0,72.0,30.16,10.0,5.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 08:14:06,2019-05-07 08:58:43,39.941494,-75.000786,Cherry Hill,Camden,NJ,54.0,54.0,86.0,30.13,10.0,0.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-07 08:31:38,2019-05-07 09:33:12,40.194202000000004,-74.60543100000001,Trenton,Mercer,NJ,57.0,57.0,81.0,29.95,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-07 08:31:41,2019-05-07 09:01:07,40.194202000000004,-74.60543100000001,Trenton,Mercer,NJ,57.0,57.0,81.0,29.95,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-07 08:58:56,2019-05-07 11:47:46,40.86557,-74.41435200000001,Parsippany,Morris,NJ,57.0,57.0,82.0,29.99,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 09:38:42,2019-05-07 11:25:14,40.629219,-74.922569,Annandale,Hunterdon,NJ,59.0,59.0,78.0,30.06,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 11:11:11,2019-05-07 12:27:51,40.908611,-74.19368,Paterson,Passaic,NJ,64.0,64.0,65.0,29.99,10.0,6.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 11:14:51,2019-05-07 12:45:03,40.562466,-74.3228,Iselin,Middlesex,NJ,63.0,63.0,64.0,30.16,10.0,3.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 11:21:45,2019-05-07 12:22:44,40.629219,-74.922569,Annandale,Hunterdon,NJ,64.0,64.0,70.0,30.05,10.0,0.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 11:47:31,2019-05-07 13:17:18,39.869881,-74.844971,Medford,Burlington,NJ,68.0,68.0,68.0,30.12,10.0,3.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,3,2019-05-07 11:58:47,2019-05-07 13:13:35,39.886359999999996,-75.104561,Gloucester City,Camden,NJ,64.0,64.0,75.0,30.19,10.0,5.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-07 11:58:25,2019-05-07 12:28:18,40.625931,-75.149132,Phillipsburg,Warren,NJ,63.0,63.0,72.0,29.76,10.0,3.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-07 17:10:32,2019-05-07 18:24:57,40.524956,-74.344124,Edison,Middlesex,NJ,74.0,74.0,50.0,30.06,10.0,10.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-07 17:09:20,2019-05-07 19:07:12,40.748562,-74.06096600000001,Jersey City,Hudson,NJ,68.0,68.0,61.0,29.94,10.0,6.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-07 17:19:31,2019-05-07 19:03:56,40.921562,-74.07220500000001,Paramus,Bergen,NJ,73.0,73.0,53.0,30.05,10.0,13.0,0.0,Fair,Day,2019,5.0
MapQuest,3,2019-05-07 21:22:02,2019-05-07 22:21:23,40.851727000000004,-73.952621,Fort Lee,Bergen,NJ,62.0,62.0,86.0,30.13,10.0,7.0,0.01,Mostly Cloudy,Night,2019,5.0
MapQuest,3,2019-05-07 22:49:43,2019-05-08 00:19:18,40.540455,-74.388237,Edison,Middlesex,NJ,63.0,63.0,89.0,30.11,7.0,0.0,0.06,Rain,Night,2019,5.0
MapQuest,2,2019-05-07 23:44:39,2019-05-08 00:32:44,39.863144,-75.10058599999999,Bellmawr,Camden,NJ,64.0,64.0,77.0,30.13,8.0,7.0,0.0,Light Rain,Night,2019,5.0
MapQuest,2,2019-05-08 02:53:05,2019-05-08 03:22:42,40.389114,-74.176994,Holmdel,Monmouth,NJ,59.0,59.0,100.0,29.99,10.0,0.0,0.0,Cloudy,Night,2019,5.0
MapQuest,2,2019-05-08 04:19:45,2019-05-08 06:02:26,39.653847,-74.344116,Tuckerton,Ocean,NJ,62.0,62.0,84.0,30.06,10.0,5.0,0.0,Cloudy,Night,2019,5.0
MapQuest,2,2019-05-08 06:42:01,2019-05-08 07:11:10,40.737309,-75.135941,Phillipsburg,Warren,NJ,56.0,56.0,72.0,29.78,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 06:59:53,2019-05-08 07:45:14,39.816563,-75.067635,Blackwood,Camden,NJ,61.0,61.0,93.0,30.17,2.0,12.0,0.0,Fog,Day,2019,5.0
MapQuest,2,2019-05-08 06:56:22,2019-05-08 07:57:59,40.784927,-74.20030200000001,Bloomfield,Essex,NJ,57.0,57.0,69.0,30.19,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-08 07:17:07,2019-05-08 08:33:22,40.650803,-74.754234,Lebanon,Hunterdon,NJ,58.0,58.0,84.0,30.08,10.0,3.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 07:19:18,2019-05-08 07:48:55,40.363853000000006,-74.305077,Old Bridge,Middlesex,NJ,58.0,58.0,67.0,30.18,10.0,10.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-08 07:31:22,2019-05-08 08:01:02,39.830635,-75.088043,Woodbury,Gloucester,NJ,61.0,61.0,93.0,30.17,3.0,12.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 07:32:54,2019-05-08 08:35:53,40.749649,-74.17965699999999,Newark,Essex,NJ,58.0,58.0,67.0,30.19,10.0,15.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 07:38:55,2019-05-08 10:03:01,39.190506,-74.820801,Corbin City,Cape May,NJ,62.0,62.0,84.0,30.08,10.0,5.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 07:37:59,2019-05-08 09:09:09,39.967461,-74.910606,Mount Laurel,Burlington,NJ,60.0,60.0,93.0,30.13,5.0,5.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 08:09:51,2019-05-08 10:33:39,40.744507,-74.370789,Chatham,Morris,NJ,57.0,57.0,82.0,30.02,10.0,10.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,3,2019-05-08 08:12:15,2019-05-08 09:16:49,40.758488,-74.07473,Secaucus,Hudson,NJ,57.0,57.0,67.0,30.19,10.0,9.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 08:18:09,2019-05-08 09:34:30,39.903209999999994,-75.11286899999999,Camden,Camden,NJ,61.0,61.0,93.0,30.18,2.0,9.0,0.0,Fog,Day,2019,5.0
MapQuest,3,2019-05-08 08:29:44,2019-05-08 09:32:07,40.786499,-74.091431,Lyndhurst,Bergen,NJ,59.0,59.0,64.0,30.2,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-08 08:47:50,2019-05-08 09:26:13,40.98925,-74.309471,Riverdale,Morris,NJ,59.0,59.0,67.0,30.04,10.0,3.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 09:01:19,2019-05-08 09:46:17,40.00935,-74.85096,Mount Holly,Burlington,NJ,57.0,57.0,93.0,30.15,3.0,7.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 09:24:03,2019-05-08 10:54:29,39.41576,-75.15724200000001,Millville,Cumberland,NJ,66.0,66.0,78.0,30.09,10.0,7.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 09:38:48,2019-05-08 10:39:30,40.69566,-75.189713,Phillipsburg,Warren,NJ,61.0,61.0,62.0,29.83,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 09:58:38,2019-05-08 11:45:42,40.79871,-74.189888,Bloomfield,Essex,NJ,60.0,60.0,62.0,30.23,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 10:14:31,2019-05-08 11:44:30,40.567661,-74.54341099999999,Bound Brook,Somerset,NJ,64.0,64.0,56.0,30.11,10.0,9.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 10:40:01,2019-05-08 11:55:49,40.888729,-74.54917900000001,Dover,Morris,NJ,63.0,63.0,63.0,30.05,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 11:38:13,2019-05-08 12:07:54,40.700199,-75.155128,Phillipsburg,Warren,NJ,64.0,64.0,56.0,29.82,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 11:50:25,2019-05-08 13:05:14,40.875370000000004,-73.971977,Englewood,Bergen,NJ,66.0,66.0,54.0,30.22,10.0,8.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-08 11:56:08,2019-05-08 12:56:02,40.306496,-74.450958,Monroe Township,Middlesex,NJ,62.0,62.0,70.0,30.0,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 12:14:57,2019-05-08 14:29:26,40.191151,-74.70687099999999,Trenton,Mercer,NJ,62.0,62.0,70.0,30.0,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-08 13:27:29,2019-05-08 14:11:52,40.797816999999995,-74.264954,West Orange,Essex,NJ,69.0,69.0,45.0,30.02,10.0,7.0,0.0,Fair,Day,2019,5.0
MapQuest,2,2019-05-08 14:08:26,2019-05-08 14:52:57,39.90469,-75.079063,Oaklyn,Camden,NJ,67.0,67.0,61.0,30.19,10.0,6.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 14:32:31,2019-05-08 15:46:59,39.394259999999996,-74.56309499999999,Egg Harbor Township,Atlantic,NJ,66.0,66.0,68.0,30.11,10.0,15.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-08 16:54:35,2019-05-08 17:39:10,40.225128000000005,-74.17083000000001,Farmingdale,Monmouth,NJ,61.0,61.0,67.0,30.05,10.0,13.0,0.0,Fair,Day,2019,5.0
MapQuest,3,2019-05-08 19:10:22,2019-05-08 19:54:45,40.7453,-74.159622,Harrison,Hudson,NJ,62.0,62.0,56.0,30.17,10.0,8.0,0.0,Partly Cloudy,Day,2019,5.0
MapQuest,3,2019-05-09 06:06:01,2019-05-09 07:28:55,39.872307,-75.101997,Bellmawr,Camden,NJ,57.0,57.0,87.0,30.25,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 07:17:17,2019-05-09 08:04:06,39.872444,-75.082207,Bellmawr,Camden,NJ,57.0,57.0,87.0,30.26,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-09 07:19:04,2019-05-09 08:04:08,40.650417,-74.75737,Lebanon,Hunterdon,NJ,55.0,55.0,83.0,30.19,8.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 07:26:05,2019-05-09 08:42:26,40.79871,-74.189888,Bloomfield,Essex,NJ,55.0,55.0,45.0,30.32,10.0,13.0,0.0,Fair,Day,2019,5.0
MapQuest,3,2019-05-09 07:46:40,2019-05-09 09:23:24,40.754082000000004,-74.117409,Kearny,Hudson,NJ,56.0,56.0,55.0,30.31,10.0,12.0,0.0,Mostly Cloudy,Day,2019,5.0
MapQuest,3,2019-05-09 07:56:50,2019-05-09 08:26:15,40.283485,-74.696617,Lawrence Township,Mercer,NJ,54.0,54.0,93.0,30.07,10.0,10.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 07:54:43,2019-05-09 08:39:54,40.679435999999995,-74.278297,Kenilworth,Union,NJ,55.0,55.0,54.0,30.3,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 08:07:05,2019-05-09 08:52:11,39.909092,-74.983818,Cherry Hill,Camden,NJ,55.0,55.0,89.0,30.22,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 08:21:27,2019-05-09 08:50:47,40.495781,-74.439728,New Brunswick,Middlesex,NJ,55.0,55.0,56.0,30.31,10.0,10.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 08:54:21,2019-05-09 09:23:42,40.701504,-74.138779,Newark,Essex,NJ,56.0,56.0,49.0,30.32,10.0,12.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 10:02:05,2019-05-09 11:17:53,40.895191,-74.052299,Hackensack,Bergen,NJ,55.0,55.0,53.0,30.31,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 10:17:19,2019-05-09 11:48:04,40.586090000000006,-74.266922,Avenel,Middlesex,NJ,56.0,56.0,52.0,30.29,10.0,9.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 10:29:59,2019-05-09 12:16:37,40.706409,-74.92598000000001,Glen Gardner,Hunterdon,NJ,57.0,57.0,59.0,30.18,10.0,5.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 10:35:40,2019-05-09 11:20:51,40.814671000000004,-74.841827,Hackettstown,Warren,NJ,57.0,57.0,53.0,29.83,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-09 11:44:05,2019-05-09 12:13:22,40.853378,-73.963142,Fort Lee,Bergen,NJ,57.0,57.0,55.0,30.3,10.0,9.0,0.0,Light Drizzle,Day,2019,5.0
MapQuest,2,2019-05-09 11:49:52,2019-05-09 13:04:46,40.71719,-74.054611,Jersey City,Hudson,NJ,57.0,57.0,57.0,30.17,10.0,5.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 11:55:47,2019-05-09 13:10:39,40.795639,-74.31680300000001,Livingston,Essex,NJ,59.0,59.0,59.0,30.11,10.0,10.0,0.0,Cloudy,Day,2019,5.0
MapQuest,3,2019-05-09 12:54:14,2019-05-09 13:38:01,39.991879,-74.87471,Mount Laurel,Burlington,NJ,59.0,59.0,69.0,30.2,10.0,8.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 14:29:22,2019-05-09 15:29:23,40.215569,-74.00489,Ocean Grove,Monmouth,NJ,54.0,54.0,69.0,30.14,10.0,15.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 16:55:50,2019-05-09 17:40:24,40.366378999999995,-74.595619,Monmouth Junction,Middlesex,NJ,57.0,57.0,72.0,30.0,10.0,12.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-09 23:19:33,2019-05-10 00:49:03,40.739307000000004,-74.064049,Jersey City,Hudson,NJ,56.0,56.0,69.0,30.09,10.0,7.0,0.0,Cloudy,Night,2019,5.0
MapQuest,3,2019-05-10 04:07:06,2019-05-10 04:53:06,40.477940000000004,-74.406509,East Brunswick,Middlesex,NJ,55.0,55.0,83.0,30.13,10.0,6.0,0.0,Cloudy,Night,2019,5.0
MapQuest,2,2019-05-10 06:21:10,2019-05-10 08:27:53,40.7766,-74.201912,East Orange,Essex,NJ,58.0,58.0,90.0,30.09,10.0,6.0,0.0,Cloudy,Day,2019,5.0
MapQuest,2,2019-05-10 06:21:10,2019-05-10 07:38:50,40.757121999999995,-74.207268,East Orange,Essex,NJ,58.0,58.0,90.0,30.09,10.0,6.0,0.0,Cloudy,Day,2019,5.0
